DATAFLOW,LAST UPDATE,freq,indic_bt,nace_r2,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,HR,2025-03,115.6,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,HR,2025-04,115.9,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,HU,2024-05,145.6,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,HU,2024-06,146.0,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,HU,2024-07,146.3,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,HU,2024-08,147.3,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,HU,2024-09,148.1,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,HU,2024-10,148.2,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,HU,2024-11,150.9,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,HU,2024-12,150.9,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,HU,2025-01,151.2,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,HU,2025-02,152.1,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,HU,2025-03,152.5,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,IE,2024-05,,,C
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,IE,2024-06,,,C
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,IE,2024-07,,,C
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,IE,2024-08,,,C
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,IE,2024-09,,,C
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,IE,2024-10,,,C
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,IE,2024-11,,,C
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,IE,2024-12,,,C
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,IE,2025-01,,,C
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,IE,2025-02,,,C
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,IE,2025-03,,,C
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,IE,2025-04,,,C
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,IT,2024-05,113.9,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,IT,2024-06,114.0,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,IT,2024-07,114.4,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,IT,2024-08,114.1,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,IT,2024-09,113.9,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,IT,2024-10,113.9,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,IT,2024-11,113.9,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,IT,2024-12,113.9,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,IT,2025-01,114.0,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,IT,2025-02,114.3,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,IT,2025-03,114.4,p,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,LT,2024-05,118.1,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,LT,2024-06,117.3,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,LT,2024-07,117.0,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,LT,2024-08,117.4,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,LT,2024-09,117.6,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,LT,2024-10,117.1,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,LT,2024-11,117.2,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,LT,2024-12,117.3,p,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,LT,2025-01,116.9,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,LT,2025-02,118.8,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,LT,2025-03,118.4,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,LT,2025-04,117.0,p,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,LU,2024-05,112.1,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,LU,2024-06,111.6,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,LU,2024-07,112.6,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,LU,2024-08,110.9,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,LU,2024-09,113.2,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,LU,2024-10,112.7,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,LU,2024-11,112.3,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,LU,2024-12,111.9,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,LU,2025-01,113.8,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,LU,2025-02,111.7,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,LU,2025-03,114.7,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,LV,2024-05,124.1,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,LV,2024-06,124.2,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,LV,2024-07,124.3,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,LV,2024-08,124.3,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,LV,2024-09,123.8,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,LV,2024-10,123.7,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,LV,2024-11,123.5,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,LV,2024-12,123.9,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,LV,2025-01,124.9,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,LV,2025-02,125.1,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,LV,2025-03,125.5,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,LV,2025-04,125.5,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,ME,2024-05,117.6,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,ME,2024-06,117.8,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,ME,2024-07,117.5,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,ME,2024-08,117.9,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,ME,2024-09,118.4,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,ME,2024-10,118.8,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,ME,2024-11,119.0,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,ME,2024-12,119.2,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,ME,2025-01,120.0,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,ME,2025-02,120.2,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,ME,2025-03,119.6,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,MK,2024-05,117.8,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,MK,2024-06,115.7,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,MK,2024-07,114.9,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,MK,2024-08,115.1,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,MK,2024-09,116.7,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,MK,2024-10,116.3,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,MK,2024-11,116.0,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,MK,2024-12,116.0,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,MK,2025-01,118.3,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,MK,2025-02,120.0,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,MK,2025-03,120.3,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,MT,2024-05,114.6,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,MT,2024-06,114.7,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,MT,2024-07,114.5,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,MT,2024-08,114.6,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,MT,2024-09,115.8,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,MT,2024-10,115.6,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,MT,2024-11,115.6,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,MT,2024-12,115.7,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,MT,2025-01,115.8,p,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,MT,2025-02,115.9,p,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,MT,2025-03,115.6,p,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,NL,2024-05,117.8,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,NL,2024-06,117.5,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,NL,2024-07,117.6,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,NL,2024-08,117.7,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,NL,2024-09,117.6,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,NL,2024-10,116.7,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,NL,2024-11,117.0,p,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,NL,2024-12,116.8,p,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,NL,2025-01,118.5,p,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,NL,2025-02,119.9,p,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,NL,2025-03,119.4,p,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,NO,2024-05,134.5,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,NO,2024-06,135.0,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,NO,2024-07,135.2,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,NO,2024-08,135.4,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,NO,2024-09,135.8,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,NO,2024-10,136.8,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,NO,2024-11,136.8,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,NO,2024-12,137.1,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,NO,2025-01,138.0,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,NO,2025-02,135.3,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,NO,2025-03,135.5,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,NO,2025-04,136.4,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,PL,2024-05,110.9,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,PL,2024-06,110.9,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,PL,2024-07,110.7,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,PL,2024-08,110.7,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,PL,2024-09,110.6,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,PL,2024-10,110.6,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,PL,2024-11,110.7,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,PL,2024-12,110.1,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,PL,2025-01,109.7,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,PL,2025-02,109.7,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,PL,2025-03,110.1,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,PT,2024-05,119.3,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,PT,2024-06,120.1,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,PT,2024-07,120.5,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,PT,2024-08,120.1,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,PT,2024-09,119.4,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,PT,2024-10,118.8,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,PT,2024-11,117.9,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,PT,2024-12,118.4,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,PT,2025-01,116.2,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,PT,2025-02,117.0,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,PT,2025-03,117.6,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,PT,2025-04,117.6,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,RO,2024-05,122.8,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,RO,2024-06,123.3,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,RO,2024-07,123.0,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,RO,2024-08,122.8,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,RO,2024-09,122.9,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,RO,2024-10,123.4,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,RO,2024-11,122.9,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,RO,2024-12,123.0,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,RO,2025-01,123.9,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,RO,2025-02,124.4,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,RO,2025-03,125.2,p,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,RS,2024-05,115.0,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,RS,2024-06,115.2,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,RS,2024-07,116.2,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,RS,2024-08,114.4,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,RS,2024-09,114.1,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,RS,2024-10,114.0,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,RS,2024-11,114.3,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,RS,2024-12,114.2,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,RS,2025-01,114.5,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,RS,2025-02,114.7,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,RS,2025-03,115.7,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,RS,2025-04,116.0,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,SE,2024-05,124.2,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,SE,2024-06,123.7,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,SE,2024-07,123.2,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,SE,2024-08,123.5,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,SE,2024-09,122.9,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,SE,2024-10,122.7,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,SE,2024-11,122.9,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,SE,2024-12,123.3,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,SE,2025-01,124.2,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,SE,2025-02,124.1,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,SE,2025-03,123.7,,
ESTAT:TEIIS040(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_ING,NSA,I21_NSA,SI,2024-05,123.2,,
