,EDGAR Country Code,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
66,FRA,France and Monaco,636.65013797224,647.33615801913,664.04612935618,701.61598808722,682.91706801704,640.93657255704,685.64558147904,668.16651010705,685.71917075702,694.54190041643,671.54914025609,620.4907014288,600.36539901594,584.58918099513,572.47859402718,556.86120901567,543.94063608861,533.83282925971,530.91614395423,539.04308645593,533.01380661278,563.84584016184,549.14325103458,526.67219401016,521.15454176724,531.78713785598,549.80532409686,535.9478182928,548.16565553773,540.5143999737,540.24084088597,544.4152675672,537.79829804657,541.18519495818,542.52205508119,542.9665189358,528.97275011155,523.17154045303,515.61481066143,501.1030091359,510.83035096829,493.24438222295,495.40005364961,490.06732505851,456.16842519272,460.37961670909,461.95918073301,465.01879047356,451.87004934012,441.63067769995,398.35129296798,429.48731013796,416.11220169798,385.52011950564
78,GRC,Greece,45.151271173987,46.725094349948,54.098541992998,57.528493536278,57.745119852956,59.770921318108,65.04868493188,67.280800819928,70.21041351252,73.624302636241,73.840568224004,73.394862684975,74.998577177308,78.662522334258,80.654390257507,84.129581835491,83.687505452888,88.744911561212,93.694682812047,98.303746876818,99.055925617127,98.849382933072,100.73220724612,100.72954642785,103.23561713426,107.55436307122,108.47011412187,109.68235004445,113.7995569529,114.91718061603,121.05496957156,121.70028864266,122.34475346396,125.77868652797,125.91920702005,128.19268768882,124.88115633949,129.18352841167,124.67841151507,118.73735517626,111.55012853875,108.52491987257,103.81803742962,96.066077550997,93.219518390646,91.503301740525,90.098105760695,90.441354134464,87.887286907363,82.15391758768,71.705302567002,73.065908166889,73.154443410945,69.266029551595
86,HRV,Croatia,28.52637175151,28.616130367283,28.265444232769,29.754238269202,30.98240596377,31.776757515001,31.161025395039,30.666048879823,31.71755201574,33.477580141729,30.856314526952,32.878113243574,33.410485940744,36.534965353164,37.89951929237,38.529239097953,40.905939700229,40.149267497262,43.035148675911,41.34558303667,33.448314215884,25.783461648923,23.085129907786,22.979183205217,22.052111414212,22.590213522297,23.402643220385,24.638870364541,24.501685636676,25.524341761799,25.012389077684,26.109518215202,26.817967570526,28.372009089124,28.940111788795,28.931560573112,29.378947704497,31.138008101509,29.918149190922,28.124932185472,27.486296748205,27.238822809472,25.502152251588,25.187931375505,24.496824776643,25.258250648469,25.815177468009,26.447442081084,25.379806556886,25.64329138116,25.039988956226,25.368718615738,24.990356172811,25.013482276387
88,HUN,Hungary,91.088113916072,93.370802778912,95.156810399532,100.39545812222,103.25287246906,105.27741203905,109.47174337463,114.34014112746,123.37395090155,122.23227398013,121.12325914207,120.1511326711,120.71601740167,116.8168534354,118.38138208971,117.41402004794,114.72775977186,116.01562522474,110.67349826283,107.34926818383,96.749669117007,90.43584852469,80.039196121459,80.840921912435,80.480460242764,79.653486013383,82.076719722256,80.582189090955,79.952320711359,80.471326913502,77.48931683057,79.215071780591,77.399903826349,80.082078959288,79.084315358892,79.697690043263,78.827595523898,76.165676800213,73.688061507315,67.24027145856,67.688986015665,66.964973771431,63.196837941826,60.55154361411,60.642738758453,63.408293083304,64.074441414437,67.214347774819,67.205500027765,67.223960913266,65.84133522777,67.110104182877,64.269549394347,60.92677185673
91,IRL,Ireland,39.602617364358,42.585119210318,42.306269628479,42.882647747862,45.826859873655,44.487289403285,44.75400672203,47.02940435506,47.298333017601,51.744728947253,50.82791730729,49.922294860979,49.820236625819,49.926937359036,50.209420995633,51.925276923821,53.134538371458,54.411918488004,53.607459414236,55.250808565537,57.250191094208,57.810672618907,57.865382978941,58.591453241409,60.060812268746,60.809833313158,62.356407103349,63.830099645141,66.600886885861,70.673084290568,74.469771204066,77.103339632149,75.673033316681,75.48705334386,74.473016602491,76.014851630836,76.637772561604,74.274801258798,73.056169735567,67.656541879203,66.64263408825,62.554041773027,63.72496883301,62.876012950437,63.004158103702,64.994383779773,68.239316144331,67.30283249354,63.464658722879,61.448864499147,59.258451214992,61.315616106755,60.378558880064,57.853266947361
96,ITA,"Italy, San Marino and the Holy See",394.30835991915,411.68930934637,429.22284136309,453.67601876739,454.69595375058,437.26231719899,466.68370245245,455.98259980659,465.99988329892,482.78301007002,484.64566555836,471.83423832407,462.29301291756,454.93055857647,464.01789717034,464.46772061259,467.33656408329,493.0569798963,493.68031520435,510.76171357394,511.70657947987,509.53440549015,505.27574614992,497.94318135744,493.33987495903,519.31796401731,515.34782854337,519.54272993398,529.26210384628,536.47836020509,543.54294993218,539.96805961545,549.37441189819,569.06298613051,578.97512813804,580.45853547603,568.4520031394,561.63561027141,546.11621117593,494.49571016181,505.35359115095,493.78179786343,475.14087041883,441.93655323124,421.62844997864,429.8043391514,424.73358019477,422.53087722077,417.4479173311,408.43624871986,369.45889494076,406.70217996944,403.12152464039,374.12419472876
115,LTU,Lithuania,29.607703328109,30.056883094569,31.702846226717,33.637716716361,35.590702607117,37.348936632711,38.566870330089,39.631695050575,40.940818302701,42.039191424411,43.303271936082,43.573756587182,43.638830353759,43.894459115198,44.657187019243,44.653653856215,45.154054208529,45.60136776745,45.390812264944,45.005858586012,46.708578671528,48.233705151195,31.054255910795,24.691139720978,23.103059532199,21.944764192454,22.456382095972,21.998368068357,22.955066663303,20.045949065889,18.440444156465,19.120398514857,19.630409847224,19.723204226312,20.61199790124,21.661064349346,21.965793655178,24.134393178363,24.836060897032,21.771818420835,22.725946574767,23.596774673052,23.93602922064,22.414768575855,22.4954117747,23.280429606263,22.708610979004,23.075302639186,22.797378293497,23.003020777181,22.680706833757,22.495162099082,20.803605928279,20.683656998446
116,LUX,Luxembourg,20.506424438487,19.109901825595,18.736184231626,20.194910310239,18.688375292106,14.95586965752,15.886013676327,15.153590999294,16.361633285627,15.551675003464,14.571884095687,12.580952303282,11.81704227372,11.040924702521,12.096739509036,12.226737262395,11.953056543947,11.35219142648,11.818142166492,12.630138178409,12.916228003687,13.425852954872,13.146180499253,13.406434109547,12.472628998669,10.069448431283,10.1317578263,9.5173168553643,8.7654379796239,9.1596161631273,9.7939480605585,10.325845788356,11.008037823951,11.413525788646,12.838591105737,13.059272936482,12.866358003865,12.284315714601,12.163238086739,11.557302967054,12.201098666045,12.04582383443,11.801343329159,11.26959194657,10.775292528525,10.242242990645,9.9937620554113,10.146834887756,10.412566783618,10.560503793557,8.8364056329319,9.208059108615,8.1261637350777,7.8609330392057
117,LVA,Latvia,17.275442385965,17.516758948275,18.412155676525,19.494283596738,20.590247129721,21.710617670547,22.394755825496,22.923562944634,23.699551751303,24.265392867312,24.969136018848,25.195803354395,25.66034877481,26.003516453777,26.219205832064,26.359482303903,26.754247599946,27.134351120803,26.975830304795,26.680044134872,27.081469945835,25.327234187428,21.245103379737,18.004237526166,14.840815603571,12.938500772387,12.909294427735,12.358185118753,11.798521770579,11.084353705258,10.192016385516,10.791599425497,10.856171801567,11.199846760048,11.398049560965,11.672162180362,12.373507660188,12.889745810696,12.258700391911,11.534436400421,12.591954181687,12.084289402619,12.060397106376,11.835066960816,11.690652353815,11.963649690042,11.990807965413,11.8694222807,12.437945555984,12.25267815432,11.648953980114,11.864527787104,11.083495736199,10.957491923456
126,MLT,Malta,0.79031110192081,0.79602834177022,0.96747081746604,0.93458264558938,0.86256238540716,0.7905993694525,0.88817206823457,0.93617371622248,1.0692475064847,1.0450045268197,1.1417605179319,1.2762923781447,1.4466877193524,1.1089289523099,1.4758543596431,1.3069994040285,2.0351498367389,2.1297730282196,2.3068806590298,2.491835556621,2.4905480831902,2.3920138696444,2.3596316706129,3.0062444142306,2.7091789186546,2.577310769956,2.523962950025,2.677269346301,2.5808325989435,2.6224693316343,2.3434138347705,2.7145980902062,2.5368779454893,2.8357039032556,2.8271922372289,2.8860890236251,2.9521380590948,3.0351661333823,3.0657740986211,2.8688380520916,2.9616052537519,2.9867067162453,3.0724853399867,2.7359285343593,2.7300792626393,2.0477814871609,1.7566534378427,1.9569493351021,1.9414006313415,2.0378971136349,1.9785146908638,1.9859058576479,2.1123124610091,2.0338652584277
140,NLD,Netherlands,178.91652861688,180.45741090879,198.56940192844,207.47360681714,202.86249015169,194.77872964853,205.87384275956,203.86175818424,209.65302000918,220.21181195533,213.17230701585,211.85378478571,200.6725403811,196.99584577496,204.37162790227,208.51969651437,211.44412797909,215.9497998745,215.33183634148,218.08579692802,223.1857104203,228.55741255757,227.44392600434,230.78835564134,232.7400666095,235.77787627785,246.96122188088,237.23368752083,237.18741319356,226.73157971549,225.07331978484,224.04703992627,222.72432439348,225.26506231573,227.71273209247,221.34944204026,217.76765236305,217.92488130208,213.40798471822,207.5741551497,219.24095195904,206.14322386896,203.30317478211,201.13712773839,193.01248572419,201.0110768376,203.05863296381,199.3462393257,193.08927441008,187.410784155,170.50037049667,174.71777642041,161.16611406085,150.74579824257
151,POL,Poland,484.22329765727,495.77103234208,513.20814171788,538.64693950317,558.09789272313,578.56920915127,604.46601869877,620.05490069254,655.75156591091,657.59730424548,659.06883835433,599.02815503049,618.80301407713,619.87585291485,632.18982315563,639.16024139872,645.55644297273,658.23556998531,645.19717834757,614.04617874236,512.85333773311,501.93191182444,487.79986598186,484.09593162674,477.26635042518,477.89961558426,492.32419772495,482.51962067475,444.59787797846,430.94259642296,414.86466033969,408.60978486656,400.8119392743,411.13178231452,411.23909469721,411.42743847978,425.37464181801,423.16010116894,414.56535780144,397.99854179319,417.00281537744,413.65423199758,408.65974486792,401.8041722814,386.67030516316,388.62968354962,400.08472582576,413.87083507966,413.07616727031,394.67341644197,377.51047301375,405.08250764042,397.22157666048,363.79425000758
154,PRT,Portugal,29.60755656768,30.518907345783,31.263004652667,33.643322345587,33.056216064374,34.626396972812,35.858275927203,36.511091992088,38.51618532757,41.561631731498,42.830600020582,44.576657977249,46.976314357899,45.747533691401,44.01015495963,42.675909215442,47.169705516777,47.123677167562,48.024332678802,56.975161718649,58.519102268948,60.108740195163,63.885772541702,62.739190858859,64.99116676757,68.406733366194,67.350798777717,70.081759174276,74.941243124059,81.970451761857,80.877214962195,79.433654502308,83.844631869155,78.728087236064,80.332885400973,83.265553991058,78.644676753178,77.085424363288,74.571039630546,73.547417733344,68.339646404625,66.402578932405,64.488744116772,62.610747561742,62.370750198178,66.699699822932,65.814432512889,71.154308596741,67.313301667668,63.095792437192,57.45288135133,55.788654386052,56.217573714846,53.004607295263
159,ROU,Romania,174.5414624439,177.11323087914,184.41677058305,198.89182661512,202.92110969866,217.06847576131,233.30135985761,242.80640289452,259.638754803,265.37625845653,261.96578614902,264.68746526166,262.50020301038,265.24534535927,265.448361508,265.3478438589,267.75655678519,275.57234296451,279.45350151814,275.88711716642,241.35513934256,196.97776098084,179.67879440877,169.78250240948,165.77032621312,170.48789594185,174.30923980273,161.42838147334,143.72812467451,126.4580804413,130.76145955976,136.71884483998,136.55080695982,140.71610237458,140.62960017589,138.66030336177,145.2283967906,143.02147499828,140.75264415326,118.7892931805,117.42930891374,123.43918479916,120.71525644469,112.54321292985,113.1285354652,114.24117486675,114.17012220995,117.67575702737,119.04594194548,117.19940476204,110.76651898152,115.83635350818,110.95875398512,105.85240058122
176,SVK,Slovakia,57.62334437804,57.804443841895,58.658306967318,59.934316992569,60.568627013022,61.965278871634,62.826384372889,65.036802302888,71.699870203358,72.940911215087,77.021707960154,74.990381696654,73.259214507868,73.224649440348,75.598876251326,75.157555285465,72.536125601862,74.173802011721,75.57723915382,75.133265470439,75.242818065158,65.219773145963,60.579088117768,58.756039166013,55.940799593731,55.976713442491,56.711448869006,55.985539557364,54.95355260024,53.817841807308,51.492745971664,52.041005982736,51.741724553509,52.485346215083,52.13026240001,52.222730734612,52.551312141014,51.602722721264,51.35775567618,47.03343965775,49.835443368419,48.097127735472,45.798605399406,46.191648720521,43.442321076608,44.345098494977,45.298440391542,47.538697356699,47.064423040114,44.544309236655,42.516340965081,46.782532912102,45.486582792221,44.775610890682
177,SVN,Slovenia,14.772856291303,15.015321980694,14.655631644981,16.345070959101,17.467480539409,17.185675633242,16.782839057271,17.825448661494,18.617913089901,19.460645012161,19.650488796144,17.2521544234,17.246552423971,19.876944089091,20.293888379026,19.880745381888,19.71736887622,19.298470086825,23.602710458925,22.344321554084,21.427166252001,19.951108426644,18.86467317474,19.431626835862,19.272368661891,20.187216547651,20.843848834475,21.565233593239,21.400445301307,20.712343491731,20.416639547548,22.219976419528,22.968299439038,22.785537694308,23.353404196632,23.547014035342,23.676344328555,23.583253374866,24.195684384214,21.937508630417,22.057297347926,20.989637603896,20.371615585308,20.229104513009,18.598997122672,18.839475132378,19.574616367596,19.931123830397,19.788778567219,19.137005634741,17.825241651617,17.971075686621,17.164835172609,15.993517423122
178,SWE,Sweden,114.53657379052,107.50168016732,107.76747658762,109.37344732356,102.54163845602,104.19320278385,111.20751454276,107.22030266524,101.9790009761,105.38833146603,97.803450976861,90.151376035184,83.842139178662,78.175983142087,77.895843559688,81.665613744332,82.592156238256,80.246023823979,78.168085149738,75.412057782146,75.094216325618,75.105255358199,77.736176438918,78.320145772905,81.306153072682,80.512658725568,85.751889100755,80.417567087422,80.618663280797,79.43000447541,75.612663658745,75.395667114963,77.129590739774,77.424424912181,76.126779814267,70.962505116227,71.430677736852,68.930974194678,67.355563552734,62.501656086487,68.221181339109,63.625316160601,60.82159285308,58.776813955806,57.3444001614,57.389989480237,57.195334061751,56.430151419455,53.67586455832,53.357172744536,52.042756473549,53.925285535398,50.12999527788,49.118373633418
