,Substance,Sector,EDGAR Country Code,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
552,CO2,Industrial Combustion,CHE,Switzerland and Liechtenstein,9.303262728,8.94637484,8.789342066,9.710700132,8.755007702,7.996099888,7.775783502,8.187161966,8.335395554,7.912262464,8.521769596,9.006446474,7.605332156,9.874513912,8.831672994,9.067230056,8.258254216,7.090611758,6.370543246,6.21785327,6.538472633,6.966102891,6.638447397,6.483777092,6.182482177,6.485322593,6.316679016,5.93101816,5.963847806,6.365644465,5.752445944,6.070708181,5.466292462,5.758048347,5.754725044,5.719438478,6.101142029,5.980699107,6.004922425,5.476136392,5.691109429,5.335729317,5.392716506,5.460408319,5.324790821,5.1044031,5.201015513,5.110900148,4.937045725,4.821223471,4.665151173,4.834087105,4.4042918326989,4.279227094458
568,CO2,Industrial Combustion,DEU,Germany,252.86872552126,241.75443895626,242.74049046065,261.01560309911,256.64039934111,234.63037340366,233.09876847593,225.35927928907,229.02563079577,236.46638783532,213.03960051156,205.32271976727,185.83066886642,193.64530746099,191.3538044549,194.3069182668,179.5298122829,178.1788993235,180.56888526071,180.51893197746,156.14971466501,133.60551025397,124.7748160628,117.54804105105,117.94320091933,116.63835290615,110.51769785887,108.20327759003,105.99880585661,101.68515545915,102.73978512132,96.44027049275,95.84322470329,98.57136843525,97.06508890683,94.77147024464,96.6596644844,96.04891162177,99.86827209101,86.86860434031,98.35117015053,97.18164750943,94.24998767989,93.80479541234,91.24619671258,95.11887869364,93.21937838126,95.13881139896,98.33992527998,93.43042569449,93.35766125316,92.64059223474,85.655740835382,78.283315322485
736,CO2,Power Industry,AUT,Austria,7.91673505251,10.36710971738,10.58556701186,10.82400329039,9.38088420425,9.20135649976,11.87710065113,9.60175913325,10.05417143057,10.42262152688,9.3585131346101,10.45478963852,9.3632610766699,9.3510816917199,10.31003256106,10.51743057293,10.13675457761,10.6171222114,9.80548933473,10.82755580813,14.35130221046,15.35363573479,12.38496619367,12.18708561609,13.1251332056,14.48217235384,15.91160505868,16.00848168678,14.73750224047,14.47336307987,13.47557485821,15.19475613271,14.98624135857,17.40826926467,17.96909350612,18.38038908969,17.39230258426,16.34496296229,15.71989488025,14.33663743848,16.92723800293,16.64789970949,14.80276104251,14.12580129033,12.2118783601,13.24661604404,12.7960431686,14.2256433919,12.90808693643,13.03489568889,11.41086720893,12.2068864169,11.056960351568,10.185015958641
758,CO2,Power Industry,CHE,Switzerland and Liechtenstein,0.95862942,1.27120194,1.61947692,1.39279734,1.1411136,1.3211712,1.40901606,1.296496306,1.312655566,1.311711422,0.68079284,0.603559972,0.637033026,0.639377946,0.628203804,0.691241874,0.742870266,0.714790818,0.624223008,0.652859706,2.100496904,2.494591121,2.620623553,2.212121871,2.302841347,2.190191719,2.232292226,2.453850186,2.947899859,2.7032308,2.626229473,2.7251808939999,2.780874244,2.854007051,2.98654093,3.047971809,3.02977246,2.863172953,2.861346249,2.641195519,2.819155696,2.705525141,2.773012865,2.733458054,2.570547926,2.590402601,2.721286981,2.721824659,2.688796,2.781962874,2.7364961,2.68330559,2.5509887676124,2.5197414514997
774,CO2,Power Industry,DEU,Germany,322.59710602741,337.99124060672,352.79824542964,368.82511810607,376.01170421914,350.19467758641,386.87290127684,378.64635345279,391.05370134682,410.05539472862,408.7700320234,407.77458116106,399.06772739933,399.91561840135,406.21987898355,395.08844247281,396.79171803245,391.06031184054,393.46334250047,397.60964237558,381.47774655169,377.7584580319,362.54502960754,352.4254857734,352.02160010612,348.93652003433,360.00349340632,345.63738530771,343.68175472833,330.74440155876,335.2374845074,349.39676204703,350.09485658397,360.90988371639,354.93712213194,350.5900292251,354.65277542015,367.8749937346,346.87784119329,320.11549441389,338.04403130731,330.9171814864,341.6309561574,346.3042758024,327.32433651436,322.59621559228,321.808591911,303.88731781088,287.11361851475,239.06243990564,203.95630654673,233.58642901422,229.63950592431,177.56378763796
943,CO2,Processes,AUT,Austria,4.7287071617617,5.0109844065055,5.4838300200489,5.4935386475213,5.73290964926,5.1242977284928,5.8847082724652,5.9465174044969,5.8762225345324,5.9619111249462,5.7719564010538,5.6852588125524,5.4189229287566,5.6203554457398,5.7945617741851,5.5456642218039,5.3876210245647,5.3959783960375,5.7419408865796,5.7096422686663,4.7915486751105,4.6583994148021,4.5859368360761,4.447664719011,4.5675689504353,4.1846021474698,4.2435795241957,4.4571703879764,4.3528469106236,4.3575338522416,4.5388399087155,4.8287002642777,4.8687279819507,4.898349410735,4.9593405848456,5.0241421582996,5.1772204021338,5.4145348170914,5.3606099940292,4.7552752817634,4.8282112940312,4.9864848355053,5.0093634373429,5.0560463024028,5.0569071804873,5.1638408583134,5.1082811261249,5.1905422945023,5.0909243247347,5.0608734601328,4.8806915272815,5.2288456004933,4.8771961256781,4.7475488767039
965,CO2,Processes,CHE,Switzerland and Liechtenstein,4.2776717918084,4.4420628413728,4.6519106530222,4.6558888266044,4.32992757618,3.5920340464285,3.4766827946813,3.5493966495597,3.6001120248209,3.7541249069504,3.9143258141789,3.8667204481832,3.6444193544347,3.6189683645824,3.6014577373637,3.568033802875,3.6239016716782,3.7038287856157,3.8186989217421,4.0170132160825,3.9483260964773,3.6050433322064,3.3836622458374,3.1254219129926,3.2345854335508,3.0712173471059,2.8527362360833,2.6508309735042,2.6140322943092,2.5974998453989,2.7213587920711,2.744065195082,2.641814464982,2.6260494513321,2.8175292455269,2.9595301554486,2.9074284143421,2.9108474894755,2.8448876838027,2.7640118527543,3.0188669290179,2.9275937472543,2.8068488208872,2.8265863153774,2.9192077809842,2.7726107025349,2.7998694653159,2.7854180649995,2.7094707059314,2.6878263459427,2.574213127312,2.6706114401109,2.5833895298592,2.5488617652308
981,CO2,Processes,DEU,Germany,64.166954846898,63.878852480131,68.58190744208,70.475508681105,64.714203656987,59.117391326665,65.973438999704,62.311653678606,64.260831644616,64.889447313694,60.649617831388,57.95799495914,52.783357197324,54.523634038509,53.74619291938,51.2157309924,48.815858870834,50.266372262152,51.876023970171,52.389481255206,47.257532049556,43.247298089459,42.796889905096,42.734392910686,40.289171243347,38.386780825824,38.937275769842,40.997632337418,47.411357558877,46.425314518153,46.900339099701,44.166610791457,43.114708389244,45.359683462058,45.8448934355,44.022430156648,45.369771606344,46.592332506305,45.160652165162,39.6957630623,43.326197065229,44.74249303911,43.517248915806,42.804641136951,43.456854270721,43.140858169341,43.715007414219,44.516296669527,43.534329719297,42.426030511964,43.167817272476,44.171750932774,39.656163746002,39.080606594758
1152,CO2,Transport,AUT,Austria,8.80551565504,9.54488967744,10.42847898752,11.14885840936,10.29423075985,10.38796340863,10.57041333943,11.02228786,11.75743942698,12.37224875561,11.54244163486,10.86322322363,10.78330961481,11.14862915029,10.89590519012,11.11728432839,11.50803382298,11.69028872255,12.46965199762,12.96335044534,13.63167672499,15.05390483265,15.07886560529,15.22994266981,15.28510286791,15.50761891533,17.13168895483,16.20018027505,18.30417381562,17.81995658209,18.56033071152,20.0491395319,21.93930371307,23.52131996602,23.84992167181,24.54972288683,23.39862562845,23.58701716601,22.55446812789,21.71900383192,22.52952637342,21.72083825462,21.6552615229,23.11608286435,22.65912930031,23.16646051931,23.993264176,24.54852759861,24.79566431469,24.82978955541,21.6720489878,22.33402457114,21.192201657896,21.141913610842
1174,CO2,Transport,CHE,Switzerland and Liechtenstein,8.29084052,9.19304656,9.52864268,9.91204536,9.49527234,9.00691936,9.00344658,9.56404776,9.70772336,9.72117186,10.33517226,10.6185958,10.8671959,11.344086,11.60162668,11.70900046,12.36546396,12.60100482,13.2982574,13.62361456,14.506322142,14.948149393,15.292158519,14.26886982,14.61682861,14.371429136,14.385512898,14.850425537,14.989907342,14.972646465,16.549620205,16.241900145,16.268764126,16.38866055,16.48945401,16.57244289,16.696324127,17.035475329,17.449318473,17.240702565,17.17612428,16.975179334,17.130564475,17.082416978,16.919684205,16.202405584,16.042807536,15.747893942,15.814672009,15.762132476,14.447865752,14.623851866,14.44439723239,14.663604391935
1190,CO2,Transport,DEU,Germany,94.132244232731,99.75040714573,103.75615605545,106.6794640846,102.27702893144,105.97331527105,107.51389016902,113.42331863333,122.59164909205,126.26129457976,128.47601103156,124.37630743694,124.6793889555,126.75651855695,130.4289438893,130.6131579852,136.51958230776,141.56783142335,146.50813181754,149.96723216843,158.60411058236,161.47657095412,164.06112644105,168.67210061577,166.0365289578,167.92799782333,169.05467355371,169.80154114458,172.80685059518,177.66333233927,173.47041656458,169.53689565099,167.12334163323,164.03643600248,163.98942294473,155.62926459592,153.4830597159,148.38051173627,148.89374423418,147.05920857437,148.12332092074,149.942748134,148.5132714081,152.36697485381,154.57301655253,157.59041291664,161.02442071379,163.49178651047,157.6600402785,160.03858055538,142.45196331663,147.24321967414,147.70707218004,139.72115453079
1352,CO2,Waste,AUT,Austria,0.010266244556724,0.010367389283322,0.010463292766233,0.010553423373291,0.010635768204515,0.010706626314733,0.010764434160042,0.010812228735077,0.010853847520263,0.010892946096816,0.010935067653569,0.01094304485166,0.010955037716564,0.010971434941589,0.010992292668251,0.011016305745041,0.011036751009201,0.011061821755252,0.011093650551905,0.011138067846451,0.011195007041571,0.009616227227625,0.00553529166465,0.004978187498475,0.0045283333323,0.0046355833323,0.0047428333323,0.0048500833323,0.0049573333323,0.0050645833323,0.0050645833323,0.0050645833323,0.0050645833323,0.0050645833323,0.0050645833323,0.0050645833323,0.0041708333325,0.003336666666,0.0025024999995,0.001668333333,0.0008341666665,0.0008341666665,0.0008341666665,0.0008341666665,0.0008341666665,0.0008341666665,0.0008341666665,0.0008341666665,0.0008341666665,0.0008341666665,0.0008341666665,0.0008341666665,0.0008341666665,0.0008341666665
1364,CO2,Waste,CHE,Switzerland and Liechtenstein,0.013341487654682,0.013832588853106,0.014338795213441,0.014855809975147,0.015378862318957,0.01590628919893,0.016409072187435,0.016914495108648,0.017425704387726,0.017954941542017,0.018508423674974,0.019146361555539,0.019813588866579,0.02050513215443,0.021206487213962,0.021909881803488,0.022520974051543,0.023128994043435,0.023732834382168,0.024333087999228,0.024930544292368,0.023927537786472,0.022905510607959,0.021781372422451,0.020467412499915,0.01936260305723,0.018235538664968,0.017242158071015,0.016246929318799,0.015482104866457,0.014522376241864,0.013451757858527,0.012470236323923,0.012119382419865,0.011821432177567,0.011520709697875,0.011457245192606,0.011124256993737,0.010945282334068,0.010381273826399,0.01020229916673,0.010005927859551,0.0099443183991722,0.0098057021691932,0.0096285825544141,0.0095669730940351,0.0094476085564561,0.0092512372492771,0.0091126210192981,0.008935501404519,0.00881613686694,0.00875838178974,0.0086205364363968,0.0084855686297369
1371,CO2,Waste,DEU,Germany,0.15449988174986,0.15707913765198,0.15983742527168,0.16270162725028,0.16555274030601,0.16830461315831,0.17080368996276,0.17319886472972,0.17556110404748,0.17799902210882,0.18059061453489,0.18346867892075,0.18650875552812,0.18964035852787,0.19275341062711,0.19576921523114,0.19837663574544,0.20087288289054,0.20332743938464,0.20584678069144,0.20850706836444,0.20685261861546,0.20519768553322,0.20354275245098,0.20188781936874,0.2002328862865,0.19857843653752,0.19692350345528,0.1952690537063,0.1936136372908,0.19195918754182,0.19030425445958,0.18864932137734,0.18699487162836,0.18533945521286,0.18368500546388,0.18203007238164,0.18037562263266,0.17872068955042,0.17706527313492,0.17541082338594,0.1737558903037,0.17210144055472,0.17044650747248,0.16879157439024,0.167136641308,0.16548170822576,0.16407511177251,0.16266851531926,0.15443992606773,0.065332040754218,0.064910061818242,0.044795732536738,0.030914431403901
1462,GWP_100_AR5_CH4,Agriculture,AUT,Austria,6.2710420016126,6.3753189724325,6.3350909543292,6.4005815979373,6.579132056699,6.5656323295891,6.5070403119907,6.5842947358261,6.6421118837954,6.7891115989488,6.7486015204945,6.6476120309573,6.7553976649249,6.7931045669224,6.9368711405648,7.0219516382397,6.9610796773936,6.8902613804693,6.731927731763,6.594916520548,6.6207012450395,6.6407477283596,6.5590959565087,6.3532486378648,6.2921060806223,6.0576351842751,6.0655979702588,5.9858503899719,5.8527358107679,5.850871494291,5.781465926776,5.7874871581259,5.7418978380128,5.589270040908,5.5171690051102,5.3999849951062,5.4203787178718,5.3953915047063,5.4458136521442,5.4312590025553,5.5451018426605,5.554346725874,5.4710215963136,5.4509005191188,5.4632159256114,5.4809440226525,5.4717629054969,5.4694473016546,5.3833215971202,5.3052110898157,5.2680854618609,5.2964576372324,5.2946821872865,5.2966010363911
1484,GWP_100_AR5_CH4,Agriculture,CHE,Switzerland and Liechtenstein,4.8833322021868,4.7497997890812,4.8036414726788,4.9887033158915,5.0759891757597,5.0390172048269,5.1260341933924,5.1397667402274,5.1888187346772,5.2263565469128,5.2388893524558,5.0850575569756,5.0672418677052,5.0932010302331,5.1028487469607,5.0569291679715,5.0091516995466,4.88895306877,4.8718699537421,4.9093152886466,4.8814452570363,4.8321519959494,4.7209704850336,4.6695449536099,4.6265011755653,4.5372716832885,4.4942709305211,4.3558563288548,4.3274486191371,4.2093467081713,4.1716967039803,4.2237177871945,4.1947100329252,4.1384230614735,4.0707335709477,4.0923540600624,4.1164533163782,4.1176245511955,4.2093258200616,4.1419923345414,4.1633333672771,4.1311067578828,4.1039752970117,4.2270224743832,4.2583175259341,4.2194131351513,4.1887562588743,4.1699768984919,4.1677182037178,4.0841372140971,4.0616005137913,4.0625948698628,4.0713338421493,4.0750672167037
1500,GWP_100_AR5_CH4,Agriculture,DEU,Germany,52.245202381359,52.058476084034,51.678357635261,52.347292786475,53.633537768662,53.980537078113,54.103273537994,54.254879285707,55.446936615082,56.33682337271,56.776397056841,57.208347689713,57.140870961142,57.60947050754,58.637490467099,58.955505708309,59.189283514185,58.034417546616,56.913894672334,56.473911500736,55.666969500906,52.286954873592,46.709474869359,45.28915094395,44.614209398841,44.681072473688,44.385805203926,44.213270674709,43.20551278469,42.924542798891,42.20427214128,41.982138266151,41.317880605959,40.503216693476,39.448249103603,38.639007267922,37.950434451804,38.149782589941,39.169462109613,39.195036591294,38.980786504817,38.824110600236,39.008694432066,39.458521631084,39.656345468857,39.626149112545,39.299745747949,38.987961556592,37.935938532216,37.102445057475,36.295805836091,35.141796099296,34.49559611231,34.494663991509
1668,GWP_100_AR5_CH4,Buildings,AUT,Austria,0.78769221071408,0.62295560261144,0.58362684254364,0.63933385243588,0.59341142722064,0.56521963674932,0.55643019038768,0.5314168722758,0.5391965625396,0.63290693001984,0.6541133124316,0.72263387946386,0.78471891171492,0.7555178909929,0.8290881017342,0.86121456279656,0.86284394157038,0.87775396651166,1.1897351039987,1.0444378830644,0.80176136668922,0.8825393612924,0.81105485667976,0.78073603391042,0.71699760514648,0.75501198411562,0.80504816929628,0.73465264109202,0.70337052857512,0.7181667722866,0.6709815376173,0.70837187243732,0.65607679679388,0.6508016689559,0.63450399999784,0.62940993088414,0.6541468462158,0.6525609577697,0.6619893740782,0.67000498589318,0.75328673500248,0.70517268828748,0.73667430410938,0.75816203888152,0.66703727069378,0.7091288853908,0.72277445778398,0.73973270087332,0.68289817263962,0.69497764421372,0.69487468602314,0.78503169561978,0.6279281735853,0.62637259445699
1690,GWP_100_AR5_CH4,Buildings,CHE,Switzerland and Liechtenstein,0.23284994936,0.22063859076,0.20658326416,0.2238044606,0.19282987332,0.17579475144,0.17615518368,0.17583484968,0.11697410452,0.12249369216,0.12680445316,0.11547060616,0.11581579464,0.135242415,0.13123457004,0.14519495984,0.14389048576,0.14168923832,0.14019810168,0.13968444112,0.27797415604,0.30566981256,0.29625287048,0.23810139304,0.2207231362,0.2311616804,0.26239661504,0.2307724104,0.2355841194,0.2162819708,0.20420111432,0.208954179,0.20543798296,0.2276728566,0.2154165118,0.23106518456,0.2197931414,0.21036264704,0.24904051564,0.27118893928,0.29211719656,0.24158077412,0.26953020108,0.2884826056,0.24326404424,0.26041795724,0.27769822528,0.27278136452,0.258080647272,0.261183373612,0.259372984752,0.295806020328,0.24595220692831,0.24510326508336
1706,GWP_100_AR5_CH4,Buildings,DEU,Germany,8.2609348929338,7.0948850395216,6.7221610063048,6.2622635413965,6.1247284778324,5.5639042746732,5.4815948764097,5.3309024158648,5.1448631647494,5.6742502698165,5.7761869422513,5.8252411159229,5.8008106012875,5.253768937052,5.5220674621811,5.986253669006,6.0384925817334,5.950358205504,5.5462043888388,4.9358931094087,4.9248812014195,3.804093973401,2.7672909907041,2.5849589479298,2.3520926934807,2.0023190607525,2.0847529757687,2.3383201703326,2.1409651497835,2.0356806701574,2.0843881525415,2.1251584946164,2.0613151428383,2.4530489453294,2.4331176701846,2.4037727402156,2.774476693112,2.8045928061026,3.3080516175473,3.0250165583327,3.6855287915015,3.1759644774172,3.5962906775606,3.7514170841784,3.0197234200003,3.1045585906644,2.9245271982408,2.9682332211358,3.1252642481357,3.1230639627443,2.9746480286788,3.4483824946348,3.4079937331162,3.3772758450427
1875,GWP_100_AR5_CH4,Fuel Exploitation,AUT,Austria,1.3730923299574,1.3958376083214,1.4059490332772,1.422240085905,1.3985488775908,1.3561630089494,1.3654883217863,1.358166201928,1.3667506334708,1.2696324212694,1.2658361569722,1.2610379779257,1.3118943763532,1.2574291213645,1.2381771860113,1.2673738711019,1.2414781465564,1.1279372864483,1.0252251304708,1.0117395540698,1.0863418464338,1.0342824160153,0.99013897856852,0.98215217455748,0.92422147035605,0.9253975544129,0.89519555653513,0.90921994117502,0.93421155385452,0.96937272690729,1.0098372074156,1.026353261898,1.0634368002058,1.0447235693087,0.89908296342626,0.84414212561538,0.87316232116916,0.8936741831826,0.77421772191449,0.7852760867394,0.78841086416755,0.76514855373205,0.77922244189602,0.75556981448516,0.77016322889025,0.76384251988207,0.75184874130042,0.74694212450994,0.77673935398113,0.77417839291103,0.75151999832625,0.75114487296214,0.74945531360274,0.76950823419978
1897,GWP_100_AR5_CH4,Fuel Exploitation,CHE,Switzerland and Liechtenstein,0.03865449556,0.0509349094912,0.0769630038184,0.10778171900075,0.10949754825043,0.10974695614136,0.11158736242181,0.11347714011315,0.11555890983503,0.11916594720726,0.12481758219586,0.12923369356592,0.13257594411226,0.13656041353555,0.1406154956796,0.14857492375219,0.15282878304285,0.15585319937146,0.15980054595106,0.16487220691259,0.17062340180323,0.17826026975327,0.1809464155064,0.18580519368568,0.18858207488969,0.18907901914661,0.19673140310475,0.19679861365457,0.19669326686209,0.19594379395232,0.19469751547965,0.19882776484003,0.199654970635,0.19945559976623,0.23595317386704,0.26997892548118,0.30430580656251,0.33591305358508,0.36804724077024,0.39818203410884,0.42695196097934,0.45589522625661,0.48216920783474,0.54029705549029,0.60334638050058,0.67314225273918,0.72514892816994,0.78108573038776,0.84247636664441,0.90911826407376,0.98141516217002,1.0595332845079,1.1458239240954,1.2184800444168
