,Afghanistan,Angola,Albania,United Arab Emirates,Argentina,Armenia,Antigua and Barbuda,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,Bosnia and Herzegovina,Belarus,Bolivia,Brazil,Brunei,Botswana,Central African Republic,Canada,Switzerland and Liechtenstein,Chile,China,Côte d’Ivoire,Cameroon,Democratic Republic of the Congo,Congo,Colombia,Comoros,Costa Rica,Cuba,Cyprus,Czechia,Germany,Denmark,Dominican Republic,Algeria,Ecuador,Egypt,Spain and Andorra,Estonia,Ethiopia,Finland,Fiji,France and Monaco,Gabon,United Kingdom,Georgia,Ghana,Guinea,Equatorial Guinea,Greece,Grenada,Guatemala,Hong Kong,Honduras,Croatia,Hungary,Indonesia,India,Ireland,Iran,Iraq,Iceland,"Israel and Palestine, State of","Italy, San Marino and the Holy See",Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyzstan,Cambodia,Saint Kitts and Nevis,South Korea,Kuwait,Lebanon,Liberia,Libya,Saint Lucia,Sri Lanka,Lithuania,Luxembourg,Latvia,Morocco,Moldova,Madagascar,Mexico,North Macedonia,Mali,Malta,Myanmar/Burma,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,Namibia,Niger,Nigeria,Nicaragua,Netherlands,Norway,New Zealand,Oman,Pakistan,Panama,Peru,Philippines,Papua New Guinea,Poland,North Korea,Portugal,Paraguay,Qatar,Romania,Russia,Rwanda,Saudi Arabia,Serbia and Montenegro,Sudan and South Sudan,Senegal,Singapore,Sierra Leone,El Salvador,Somalia,Suriname,Slovakia,Slovenia,Sweden,Syria,Chad,Togo,Thailand,Tajikistan,Turkmenistan,Trinidad and Tobago,Tunisia,Türkiye,Taiwan,Ukraine,Uruguay,United States,Uzbekistan,Saint Vincent and the Grenadines,Venezuela,Viet Nam,Yemen,South Africa,Zambia,Zimbabwe,EU27,GLOBAL TOTAL
1987,0.0,6.3365148e-06,0.00033107382,0.41266,2.01669522,0.0021579426,0.000103230864,4.6529386692196,1.146044475,0.28879352142,0.0,0.1508955885,0.0,0.0,0.0,0.002370654,2.38484514,0.75917179548,0.0024374592,0.0,5.74696289948,0.001595583,0.0,0.0,13.30012914248,0.7074372158,0.0067601,5.067926153,0.0,0.84901596,0.0,3.0909978e-05,0.0951201,2.5358652e-06,0.00039308346,0.0024698718,0.0027160254,0.0094372453,13.017662631656,0.102753082,0.0,0.1825090558,0.00075734208,2.215877946,5.197016463928,0.00187222475,4.2696918e-05,0.1164072055,0.0,6.1273024039,0.000125112042,12.634822964964,0.00036237168,0.546122645208,0.0,0.0,3.1279750868268,0.0015901,0.0037640394,0.5076,0.0,1.07819316396,0.6161137215,1.6123254,8.131903955,0.0347766313,1.749689752,0.54708,1.10507454583,0.265377274,4.1744313916464,0.00055382778,6.2396334e-06,24.644495781212,0.00197504406,0.0,0.00030034224,0.0,4.137408e-06,1.57812725195,0.4368736594,0.0,1.84089708e-05,0.20915,0.0,0.0,0.0053734032,0.00185631138,0.0063897966,0.0,0.00028660698,0.000137272806,1.3570099034,0.0011924847,0.0,0.00094100094,0.0,0.00029016306,0.0,8.9405118e-05,0.0,4.7e-05,0.0,0.0,0.1428962509,0.0,7.881934601964,6.9056975798,0.9950398159,0.00142990452,0.869265,0.0,0.0029818206,0.20539,0.00105674976,0.5370604225,0.01049895,0.0880672909,0.0,0.0,3.4305654239,42.21466754362,0.00036806616,2.072235887,0.979556448,0.0,0.0,0.322201592,3.6129852e-05,7.598448e-06,4.623498e-06,0.0146946996,0.0663411816,0.6678415433,0.9247071632,0.0,0.0,0.0,1.05515,3.30907828086,0.00030514374,0.0,0.0,1.9335361249,0.003055,0.2455589646,0.00036931356,88.62635327096,0.0035280234,3.837735e-06,2.3748126612,0.0,0.0,1.4072403869,5.3176464e-06,0.0,48.517046134651,296.24763779343
1988,0.0,7.2184464e-06,0.00037715238,0.40655,2.06463649,0.0024582888,0.000117598536,4.8776626068536,1.112072157,0.24128935698,0.0,0.161880633,0.0,0.0,0.0,0.0027006012,2.45250378,0.81911215338,0.0027767124,0.0,5.88971016408,0.00181766178,0.0,0.0,12.862673672546,0.6717340462,0.0093451,5.106490211,0.0,0.839650872,0.0,3.5212122e-05,0.0791401,2.88882e-06,0.00044779284,0.0028136394,0.003094047,0.0103524826,13.864733798852,0.1048675,0.0,0.2231400112,0.00086275134,1.9070587988,5.672841191788,0.00192884604,4.8639492e-05,0.1106888614,0.0,6.1530292512,0.000142524954,14.226167887332,0.00041280624,0.558751814466,0.0,0.0,3.3381451241196,0.0018251,0.0042879276,0.44509,0.0,1.0002226521,0.5530998909,1.4731814,8.050640072,0.0379784553,1.801053236,0.4324,1.10337496783,0.443702116,4.2554276298732,0.00063091314,7.1080812e-06,26.07894812312,0.0022499334,0.0,0.000342144,0.0,4.7132712e-06,1.64983610108,0.369387598,0.0,2.097117e-05,0.221605,0.0,0.0,0.0061212888,0.0021146796,0.0072791532,0.0,0.00032649804,0.000156379608,1.3636640056,0.00135845424,0.0,0.001071972,0.0,0.00033054912,0.0,0.00010184922,0.0,4.7e-05,0.0,0.0,0.17028934848,0.0,8.582559324732,7.2527425384,0.966922512,0.00162893016,0.87091,0.0,0.0033968484,0.182595,0.00120382812,0.4738043534,0.0119601702,0.0970155665,0.0,0.0,3.5701296186,45.83974291512,0.0004192947,2.0664477422,1.057682364,0.0,0.0,0.31525655,4.1158656e-05,8.6560254e-06,5.2670178e-06,0.0667812384,0.05944688622,0.6711149661,0.8049119319,0.0,0.0,0.0,1.11907,3.3786369765,0.00034761474,0.0,0.0,2.0528544612,0.00423,0.236653482,0.00042071634,99.80326329696,0.0040190634,4.3718994e-06,2.3518583436,0.0,0.0,1.3751199363,6.0577704e-06,0.0,50.658632863425,316.48566165892
1989,0.0,9.4711518e-06,0.00049485546,0.449555,2.20841641,0.0032254596,0.000154298826,5.2804241255732,1.0319425815,0.13074256536,0.0,0.181377115,0.0,0.0,0.0,0.0035433882,2.54832006,0.80709611196,0.0036432594,0.0,5.71156618328,0.00238491,0.0,0.0,12.418010171727,0.6782439687,0.0100647,4.528101537,0.0,0.894321087,0.0,4.6201122e-05,0.0612947,3.7903536e-06,0.00058754124,0.00369171,0.0040596336,0.0125827507,14.372433741792,0.1121676585,0.0,0.2705740854,0.0011319957,1.7547282752,6.682782017824,0.00204084784,6.3818766e-05,0.1085392418,0.0,5.6277500805,0.000187004664,14.782425852696,0.00054163494,0.557750731416,0.0,0.0,3.0765204595464,0.0018397,0.0056260908,0.432165,0.0,0.99540248358,0.4901150821,1.63350408,8.83692982,0.0434826137,1.981382836,0.362605,1.21292994388,0.468271736,4.3575165426196,0.00082780434,9.3263148e-06,27.63242995096,0.0029521008,0.0,0.00044892144,0.0,6.1841736e-06,1.72537639067,0.3431694754,0.0,2.7515862e-05,0.26179,0.0,0.0,0.0080315928,0.0027746334,0.009550827,0.0,0.0004283928,0.00020518146,1.290419162,0.00178240788,0.0,0.00140651478,0.0,0.00043370712,0.0,0.000133633368,0.0,4.7e-05,0.0,0.0,0.2018843125,0.0,8.900102964696,7.0345524274,0.9311509162,0.0021372912,0.978775,0.0,0.0044569206,0.18048,0.00157952124,0.412267302,0.0156927276,0.1089295594,0.0,0.0,3.672213631,46.8264421487,0.00055014498,2.3125051148,1.05672324,0.0,0.0,0.345318332,5.4003114e-05,1.1357379e-05,6.9107346e-06,0.170147808,0.0569185002,0.745478569,0.7041507146,0.0,0.0,0.0,1.323755,3.43733231778,0.00045609696,0.0,0.0,2.2658149417,0.004559,0.2275763418,0.00055201212,102.6357564002,0.005273334,5.7362778e-06,2.7097627244,0.0,0.0,1.3473223491,7.9482744e-06,0.0,51.724081047678,325.04826630454
1990,0.000170367005,0.0001330352560042,0.00094626339228,0.714539618694,2.298573428188,0.00593744749968,0.00028162973221,5.1480998830227,0.81208060183865,0.3350100390749,5.172500216e-05,0.853547178058,0.0001721761538,0.0002087081064,0.000525208177,0.013220667591779,2.9441592081276,0.71823892760787,0.00664976326858,0.0090600003,5.1887722806401,0.00439713098276,7.95769764e-05,8.68112178e-05,12.871552246695,0.47010779593153,0.016424555286,4.59436106,0.0004615468476,0.875015310786,0.0004789808038,0.000157682792594,0.04295175051,6.9182331613e-06,0.00117439208564,0.00686044857922,0.010780462352073,0.18049724882971,14.090960567166,0.115291243574,0.000370394082,0.3297305248484,0.00223608460794,1.4907826084195,6.4516947524839,0.000701585549584,0.000116483298348,0.076328155563281,4.145234168e-05,9.3023182049841,0.000559437167942,15.962235641991,0.00098860898826,0.5457418651638,0.0001634938106,4.564828158e-05,2.2644708356572,0.0018397,0.0103289378216,0.37271,0.0001439618298,1.0466994528814,0.4218850004304,1.6491054514,8.444534823,0.0628993206338,2.6463461232,0.24941419468,1.2047957722317,0.4362400390972,2.160755097662,0.001510929969,0.0006171052431722,35.938757752963,0.005388228421,0.0,0.00081938020176,0.0001081523474,1.1287528756e-05,1.90940095727,0.292966634233,0.0005317192706,5.02223405706e-05,0.278391393244,0.0,0.000100194582,0.0146594184882,0.0067095923503851,0.0174323253218,0.0003714431012,0.00078191057334,0.00055463498936,1.3597219354064,0.00325329428368,0.0001081523474,0.0025781446204,0.0,0.00085447526914,0.0001479409006,0.000243910351654,7.81300446e-05,0.00023706095,6.04061588e-05,0.0001155674954,0.24292375491916,4.883128236e-05,8.683059071792,6.8637945785335,0.8808793505174,0.00412853670022,0.993964858716,0.0001794101214,0.0083293120938,0.160501807026,0.00288297872608,0.2537580477896,0.0292065784578,0.032665005317,0.0001302168848,0.000628657642,2.3371982301846,45.895788212308,0.00100413956264,2.4220650026242,0.9996851035458,0.0003808842602,0.0002615184706,0.5764106322572,9.8567532732e-05,0.000105370595962,0.0003388796454772,0.160786131,0.05002538627882,0.767245289444,0.54451500622689,0.000976625592,0.0001164716798,0.0001443239168,1.412245145636,3.2151186215462,0.00088167159116,0.0003324150676,0.0002940726524,0.323188968855,0.088125,0.20524765224699,0.00100754895534,139.32541050912,0.0096249740478,1.046998809e-05,2.7370669334918,0.001600220516,0.00114442466,1.3364910982216,1.45073832634e-05,0.000128769953,50.57397589307,367.87696961434
1991,0.001109188974,0.000775925166872,0.0014910302138,0.877098901172,2.323989157574,0.011987463152,0.0004031390911,5.2996525740747,0.97266323876004,0.295471061184,0.000336760378,0.88097510484,0.001120964758,0.001358815858,0.003419412384,0.021420398676082,0.317962676002,0.649510376445,0.01697336415,0.0105749995,5.2826337481216,0.006503613472,0.000518092068,0.000565192466,14.462610873927,0.47965799839215,0.034962722776,5.525277831166,0.003004937662,0.85956825053,0.003118447482,0.00059540698672,0.0618197599,8.141680424e-06,0.0021690198688,0.008378170162,0.014955143280364,0.20062565606111,14.43275073397,0.16882345392,0.002411485284,0.239878749806,0.0041458604792,1.800239389522,6.3327668468272,0.0014318043036,0.00013170682684,0.073294928606423,0.000269878794,10.198828876677,0.00192900145066,16.688768382745,0.0016084439538,0.54561757432664,0.00106444521,0.000297196982,2.22180128527,0.00184415,0.015155379424,0.35156,0.000937276296,0.7676096293166,0.39508295094619,1.739295581678,8.741105213316,0.089534543998,3.13136912321,0.263135568308,1.2334756490171,0.430340553,2.4228912815,0.0022323194306,0.003930769098916,40.739541537048,0.011177244864,0.0,0.0017849949106,0.000704134564,1.571576617e-05,1.9724973836,0.404734516786,0.003461800676,7.170006344e-05,0.266660619554,0.0,0.00065232596,0.03515312807,0.0094456119657206,0.036232186638,0.00241831555,0.0014380474792,0.0016114818387,1.572298360578,0.00762054625,0.000704134564,0.0038210739046,0.0,0.0015804227344,0.000963181898,0.00036695383,0.000508673056,0.00023706095,0.000393279926,0.000752411398,0.177524645061,0.000317920916,7.58640775727,6.0074373307504,0.899131459136,0.0070765865,0.922545580316,0.001168063856,0.012593292696,0.239809149664,0.0046487949992,0.27457199338,0.038540464816,0.049278320926,0.000847787468,0.004092931702,2.21309536856,50.13755984795,0.0011893867628,2.472879263126,1.0598564987,0.002479779316,0.001702641214,0.737064693222,0.0001380598133,0.000581493721028,0.002140476032778,0.157573638,0.083888947462,0.759366789896,0.58346777110509,0.006358410048,0.00075829864,0.000939631768,1.460971987584,4.74123656216,0.0023006558632,0.002164213734,0.00191458815,0.300725842464,0.65406313043,0.31298610806397,0.0014667541368,138.66822005472,0.0244403869,1.4454619016e-05,2.66085871853,0.010418372608,0.00745087902,1.214063868598,1.9184017826e-05,0.000838368456,50.83018482613,380.52886164112
1992,0.00175450834,0.00121620891966,0.00215110146,0.926589946668,0.261444636072,0.006956683778,0.0005388419828,5.4263898421348,0.93235228658903,0.251341355208,0.000532684958,1.351754261614,0.001773133302,0.002149365818,0.005408801622,0.028467259535462,0.443697217072,0.417194524392,0.02372246634,0.01209,5.762751448728,0.00846323247,0.000819515482,0.000894016492,13.446152241434,0.47843570822435,0.031141523346,6.680870874138,0.004753189004,0.83102370116,0.004932738426,0.0009116939254,0.08516681675,1.19952785e-05,0.00327365213,0.009119106096,0.044017468358455,0.22939740588488,14.365073975327,0.2371480166,0.003814472166,0.21509193661,0.005696393432,1.804191218804,7.1175858038824,0.01755736941875,0.0001316270126,0.068095452217623,0.000426893432,10.137007534598,0.0028593621758,17.324516840245,0.0008163028072,0.5648148857406,0.00168373131,0.000470103926,2.0299198856,0.0018543,0.021139437992,0.31772,0.00148257736,0.41518670971,0.24538926386642,1.818610379838,8.306867637844,0.11891906945,2.97901689692,0.266575951416,0.13891393208903,0.4530246804,2.292844758914,0.002948775486,0.00622211543168,44.074846677244,0.01683179038,0.0,0.002197340504,0.001113795266,2.179340408e-05,3.2307372175,0.49919671296,0.005475853372,9.56913136e-05,0.243819476174,0.0,0.001031843972,0.04058505864,0.017415323344225,0.03026531952,0.003825273918,0.0012160537140000001,0.002423086649,1.08865475316,0.01154271708,0.001113795266,0.006706803578,0.0,0.001899452706,0.001523553726,0.0005201465088,0.0008046145,0.00023706095,0.000622086812,0.001190160216,0.156795882622,0.000502884294,8.38177494932,3.5899270725025,0.85989704254,0.01013233422,0.814194170426,0.001847634174,0.016206626356,0.309577737576,0.007662435304,0.29324461678,0.04390555442,0.06650889854,0.001341024738,0.0064741714,1.5776351100152,45.465897376553,0.001534543232,2.313752901572,1.160694932292,0.003922498982,0.00269322504,0.805015460528,0.0001131065736,0.00091750631652,0.00338075330398,0.166317105,0.06507044382,0.7241317733,0.63081139362359,0.01005768909,0.001199471978,0.00148630264,1.446908775258,4.048771116842,0.003530947652,0.003423339968,0.003028482628,0.32057573714,1.0879312954,0.36880520778015,0.002172282936,149.44816147501,0.03206279672,2.144485752e-05,2.609332906764,0.016479709722,0.011785749258,1.27717675632,2.314010768e-05,0.001326125056,51.464866212047,386.46533511602
1993,0.00283194445,0.00194055017474,0.003592286526,0.920068848736,0.37319758613,0.0083278302,0.00075479366,5.7653864504748,1.1886604960277,0.165104924298,0.000859805142,1.3888865498682,0.002862007474,0.003469280512,0.008730327874,0.037543900185031,0.682996099256,0.20988375783,0.0296550953,0.0136050005,5.880647819196,0.01081721131,0.001322776226,0.001443028598,14.113339723042,0.45331992591656,0.030753610724,9.58823602662,0.007672102752,0.87505771658,0.007961910392,0.0014059579988,0.10794769561,1.54483822e-05,0.00478392448,0.009320018234,0.050904767939773,0.26206912224517,17.392927581238,0.38825869160275,0.006156925268,0.183728774342,0.007669231038,1.757630430034,6.6859390930137,0.0217442685015,0.0002065960388,0.074879548622719,0.000689046282,9.1341220777307,0.004412060786,18.143939934834,0.000577723404,0.552231498106,0.00271770456,0.000758792644,2.7622148476,0.00185875,0.028148088776,0.256855,0.002393023088,0.374478946374,0.29014863278901,1.810792482896,7.97429218816,0.16935836272264,2.681038300248,0.246625360244,0.1479662530833,0.493582422,2.682087129478,0.00433493834,0.010031797347,48.690206876661,0.0203616701175,0.0,0.002236314916,0.001797772752,3.092917468e-05,3.2988981785,0.551127308706,0.008838550964,0.000124345144,0.203645480956,0.0,0.00166549528,0.04336410326,0.027775561286233,0.0394665524,0.006174360814,0.001713676874,0.003719241636,1.4137615594,0.01477997938,0.001797772752,0.00841830314,0.0101452507,0.00284080395,0.002459162714,0.00072182504,0.001298725684,0.00023706095,0.001004107236,0.001921031604,0.138772245736,0.000811703578,9.07290116779,3.8302817343665,0.99861511685,0.014014241082,0.646475227104,0.002982258064,0.022264771128,0.346128486076,0.01317032724,0.3483654736,0.052583635354,0.0828652268,0.002164542966,0.010449933018,1.5953535171013,38.602996963264,0.001417875364,2.020003831242,0.684839031476,0.006331291004,0.004347122276,0.878857260554,0.0001407936012,0.0014738544834,0.0054496584752,0.1547724036,0.07269376338,0.7489934766,0.6840400467204,0.01623407525,0.001936064144,0.00239903509,1.320850128348,2.969548908802,0.004417438678,0.005525599908,0.004888259526,0.3281763736,2.17393942583,0.3701085288331,0.002851370506,155.06265029673,0.0438356108,2.6884855e-05,2.342131967936,0.02659983298,0.01902332954,1.304353529344,3.194820684e-05,0.002140493244,55.628461208016,397.91693090609
1994,0.006663274368,0.00454833200352,0.00618978232,0.98870782547,0.453667500876,0.012900827532,0.001063847132,5.1834264062215,1.4481180599463,0.13401790418,0.002023032778,1.6299390948779,0.00673401186,0.008162865522,0.020541564138,0.051196146659283,0.694301836144,0.14185495222,0.0317297996,0.0151199997,5.763739569922,0.01448770768,0.003112358702,0.003395298794,14.614587213149001,0.47894218252636,0.034825478432,12.57436636177,0.018051676424,0.835543366342,0.018733566068,0.003069859114,0.156410538736,1.66734881e-05,0.008059063688,0.013894827236,0.060270386559129,0.30440059185581,18.388449508864,0.51368553356525,0.014486613932,0.165444539256,0.013047916672,1.788557392078,7.9691351075319,0.02655826077125,0.00026230469,0.17429835406044,0.001621255916,8.6260869504376,0.009545800144,19.365039951084,0.000616707718,0.457172491888,0.006394481102,0.001785362256,3.3425516702,0.0018689,0.038001852728,0.204685,0.005630538768,0.37643535284,0.35040606919516,1.833506801832,7.323143774338,0.2335308581325,2.389678377678,0.241230876092,0.15657266563672,0.5318411012,3.34169725696,0.0054501188,0.0235460570256,54.271828118654,0.021766172924,0.0,0.001903444124,0.00422997862,4.23223048e-05,5.365897752,0.64157319836,0.020796210716,0.0001644622532,0.183659631584,0.0,0.003918740076,0.04892811145,0.033330294544892,0.0550909842,0.014527637808,0.001099963572,0.007922560046,1.2997928832,0.01980098612,0.00422997862,0.01074802252,0.0152308884,0.005041278512,0.005786155502,0.000969512934,0.003055768036,0.00023706095,0.002362562714,0.004519992194,0.165984240658,0.001909855564,10.74123969321,3.8970898726184,1.0164013661381,0.021908774844,0.53549923785,0.007016953252,0.036717160544,0.39081088986,0.0180275299,0.4279301506,0.07313940538,0.106071854,0.00509295196,0.024587627572,1.7137338658955,37.521087422649,0.000377027964,1.922110319548,0.559651390882,0.014896878682,0.01022834296,0.978154645554,0.0001614703348,0.003404730854,0.012793938358,0.1372660368,0.1074452149,0.6988039338,0.7629539020138,0.038197123938,0.00455535919,0.005644685456,1.319942528164,2.775673832414,0.005308918532,0.013001169604,0.01150157845,0.3370189918,2.68202256866,0.35666896408969,0.0039957799,166.06918141385,0.0528159904,3.1351995e-05,2.174273333952,0.06258669546,0.044759956936,1.375886007642,3.1809415e-05,0.005036359994,61.54303522959,424.96786536535
1995,0.011442707,0.007803916524,0.009307915734,0.832963576938,0.312503319198,0.018502602907,0.001200302502,4.355066473496,1.7708731762554,0.09648362152,0.003474113827,1.8197312693509,0.01156418091,0.01401792495,0.035275609824,0.067507669497262,0.28120766313,0.15697001802,0.0320354827,0.0127050001,4.72919013304,0.018301110553,0.005344790438,0.005830680805,13.83152102903,0.628483033356,0.07849262055,15.8164892638,0.03099977665,0.868001409802,0.032170769362,0.005180483553,0.210660116908,2.04652056e-05,0.011871187934,0.01935101744,0.070630334713951,0.44387473442395,19.408021184058,0.64957685642495,0.024877564048,0.152181428574,0.018991094877,1.650047530384,9.8036297175209,0.03285757614,0.000332181074,0.2692578481764,0.002784147563,7.9766410403154,0.015961929025,20.862228896752,0.00079682735,0.385013531143,0.010981113008,0.0030659665355,4.581093632688,0.00210835,0.049192567419,0.157215,0.009669207589,0.51135093216539,0.41170568765742,1.737997325234,6.628910945004,0.33581604680516,2.228087056484,0.238085466936,0.06581921730874,0.5914978849,4.2650816748867,0.01269312668,0.0404026682402,64.91024403874,0.025571605032696,0.00494,0.00209841776,0.007264056496,5.3592894e-05,7.720887194,0.72971336655,0.035712907106,0.000214610916,0.172199650708,0.0065559481,0.006729576879,0.07064340278341,0.038330919538941,0.0830326786748,0.024948016015,0.003226996486,0.013141960312,1.1843162177,0.024597144,0.007264056496,0.013241143826,0.0228658677,0.007523419086,0.009936446846,0.013501778664,0.005247608438,0.00023706095,0.004057181729,0.007762092552,0.209661712286,0.003279754292,10.460654719141,2.9760617419465,0.9433925493691,0.031184181644,0.452606718676,0.012050070942,0.052261722902,0.426034448282,0.01951113634,0.66296842315,0.091853956614,0.21769463121921,0.008746020275,0.04222383187,2.2053634357905,38.444803641252,0.00075090093,1.950228222154,0.875622836304,0.025582105525,0.017564919602,1.128614764316,0.0001538155728,0.0058111728464,0.0219533990222,0.1193852271,0.1089656203173,0.70085760335554,0.74852066914359,0.065595137242,0.007822827688,0.009693504299,1.354732192204,2.990747743514,0.006932345102,0.022326642808,0.01975142472,0.3149536822,3.11466071169,0.28694203100048,0.0045891148,186.95785297069,0.0639196182,3.73744926e-05,1.859278548946,0.10747885104,0.076865355152,1.301698390686,3.3993502e-05,0.00864884274,67.72792262802,466.48600693679
1996,0.01795062321,0.0122857624662,0.012119004969,1.045331758572,0.435269462392,0.022339193711,0.001431471188,3.9162279835051,1.9340102219743,0.14340830306,0.005449975588,1.9027604769731,0.018141181172,0.021990469764,0.055338227842,0.063161352678463,0.299702426488,0.1701473104,0.0351397478,0.0102900005,3.77209667874,0.034786802569,0.008384582021,0.009146812703,14.049309733814,0.7089316550001,0.113220849994,18.92941292765,0.048630564774,0.92374566011,0.050467546658,0.008044922085,0.256318467922,1.744353252e-05,0.016602770559,0.026171464938,0.079221787080982,0.60399204738567,18.914248161818,0.76525412128571,0.039026409798,0.205045891684,0.026259103574,1.843025414014,10.82349811057,0.039408170375,0.00072376427,0.35475205103565,0.004367605827,9.5545406838637,0.024495110008,21.949406891233,0.001005349612,0.405115061102,0.017226501208,0.004809700457,5.134296986477,0.00210835,0.056663224192,0.15604,0.015168470374,0.62027448181978,0.43200235263176,1.797443430182,6.499098141442,0.44974496101602,2.152921173474,0.265221226702,0.07439793252346,0.5990662651,4.4236919378416,0.01620069778,0.065674242678,66.726277795552,0.027351750279536,0.006734,0.00247290184,0.011395407639,6.91527872e-05,8.126182453,0.834556637842,0.056024239812,0.000279331632,0.219013327146,0.0098423312,0.010556948645,0.07962566039864,0.042487264941642,0.1010301418017,0.039136933554,0.005299669888,0.0201373676,2.4351750115,0.0263299088,0.011395407639,0.014248626291,0.0343281302,0.010880640357,0.015587696042,0.019860684992,0.008232134662,0.0005153503,0.006364659867,0.012176694972,0.337102792788,0.005145084232,12.158064565458,3.0210349933615,1.0237677639762,0.038458411446,0.522579205544,0.018903419294,0.062474957086,0.443066752252,0.018543027,0.78347547995,0.172027476778,0.26001180603394,0.013720221582,0.066238179018,2.2230591554493,37.919060858891,0.000867778704,2.36826216162,1.303322330204,0.040131646136,0.027554781674,1.264067039704,0.0001481220158,0.012044745459,0.0344762114034,0.1165604358,0.16238536820185,0.6695801947019,0.8464908028823,0.102901668498,0.012271974978,0.015206580406,1.513530662884,2.502188261224,0.008423897089,0.035024679514,0.03098483296,0.4155782448,3.96314386406,0.26757062380768,0.0066689284,197.84723090134,0.0675157034,8.0939337e-05,1.931931272282,0.168606283338,0.120581694416,1.64802346125,3.8712978e-05,0.013567773928,73.435316970937,493.01048463847
1997,0.024772766892,0.0169785593204,0.011996573822,1.29804206839,0.563801944304,0.024615990926,0.001564467466,4.0589476911239,1.9692075479756,0.226885923,0.007521241203,1.7179737259282,0.025035746798,0.030347956386,0.076369554068,0.061618950600886,0.330906547604,0.1530874072,0.0426267377,0.0078749996,4.0576960082,0.047898146498,0.0115711444,0.012623067374,14.411842057405,0.81328827312833,0.151593978926,21.79658615282,0.067112638028,1.03892473735,0.069647765704,0.010991861788,0.303121599308,1.581433912e-05,0.021571035644,0.031356538366,0.086082915456686,0.77403945972821,19.552108063872,0.79124863244198,0.053858417892,0.247847889498,0.033592142642,1.85127831397,12.16070590157,0.046028144996422,0.000984077046,0.4533035915731,0.006027513555,10.525153920093,0.033360821024,23.903770663805,0.00118389057,0.460143580888,0.023773446212,0.006637627559,5.383007724583,0.00212295,0.062729807428,0.148285,0.02093325339,0.58009629508154,0.4928158812902,1.837641440094,7.056720083388,0.57335470819299,2.197128135152,0.28299336489,0.0926629538023,0.6313429649,5.003048004134,0.02066098806,0.0916495137,65.97034859374,0.030589185847376,0.008528,0.00290685124,0.015726236752,8.20952016e-05,9.837526833,0.91786747694,0.077316280742,0.000346580172,0.259416551184,0.0147761198,0.014569120828,0.08896145165502,0.046157836770243,0.118588734148,0.054010943484,0.00784164392,0.027429833272,2.578741436,0.0266319262,0.015726236752,0.014681454622,0.0515362237,0.014717013004,0.021511810558,0.029250920296,0.011360758638,0.00080394675,0.008783550372,0.01680445636,0.465072875528,0.007100473671,12.145553260461,3.2304512591625,1.0464328494604,0.046138773678,0.581762159422,0.026087674572,0.074154264498,0.450745358422,0.01327447924,0.90709895281,0.217650816306,0.32969550043604,0.018934598942,0.091412040702,2.5353068273318,41.790948579727,0.00101014798,2.754046658242,2.033888921178,0.055383706672,0.038026987028,1.388982655956,8.3162039e-05,0.018173051772,0.0475825257518,0.1035420084,0.17601018231311,0.74925185937559,1.0202863215438,0.14200949746,0.016935943332,0.020985847396,1.657680451784,2.38360865473,0.00961316907,0.048335822692,0.042760637998,0.50108679,4.55612699449,0.29949235353718,0.00833184692,205.78373090466,0.072029737,0.000117573837,2.01251809381,0.232685192588,0.166408834932,1.743838536514,3.88291154e-05,0.01872421318,78.301385848985,521.34902826168
